Year,Age,Immunization,Immunization_Count
2010,10,Pneumococcal,33
2010,10,Hepatitis A,381
2010,10,Meningococcal,332
2010,11,Hepatitis B,157
2010,11,Diphtheria,5793
2010,11,Tetanus,5793
2010,11,Pertussis,5622
2010,11,Polio,171
2010,11,Human Papilloma Virus,4150
2010,11,Varicella,1727
2010,11,Measles,178
2010,11,Mumps,178
2010,11,Rubella,178
2010,11,Influenza,2722
2010,11,Rotavirus,0
2010,11,Hib,
2010,11,Pneumococcal,41
2010,11,Hepatitis A,527
2010,11,Meningococcal,5273
2010,12,Hepatitis B,193
2010,12,Diphtheria,4269
2010,12,Tetanus,4269
2010,12,Pertussis,4133
2010,12,Polio,170
2010,12,Human Papilloma Virus,3925
2010,12,Varicella,1670
2010,12,Measles,170
2010,12,Mumps,170
2010,12,Rubella,170
2010,12,Influenza,2475
2010,12,Rotavirus,0
2010,12,Hib,
2010,12,Pneumococcal,31
2010,12,Hepatitis A,636
2010,12,Meningococcal,3586
2010,13,Hepatitis B,197
2010,13,Diphtheria,2918
2010,13,Tetanus,2918
2010,13,Pertussis,2812
2010,13,Polio,167
2010,13,Human Papilloma Virus,3189
2010,13,Varicella,1384
2010,13,Measles,137
2010,13,Mumps,137
2010,13,Rubella,137
2010,13,Influenza,2289
2010,13,Rotavirus,0
2010,13,Hib,17
2010,13,Pneumococcal,28
2010,13,Hepatitis A,652
2010,13,Meningococcal,2290
2010,14,Hepatitis B,195
2010,14,Diphtheria,2545
2010,14,Tetanus,2545
2010,14,Pertussis,2455
2010,14,Polio,169
2010,14,Human Papilloma Virus,3104
2010,14,Varicella,1307
2010,14,Measles,143
2010,14,Mumps,143
2010,14,Rubella,143
2010,14,Influenza,2382
2010,14,Rotavirus,0
2010,14,Hib,12
2010,14,Pneumococcal,16
2010,14,Hepatitis A,792
2010,14,Meningococcal,1920
2010,15,Hepatitis B,202
2010,15,Diphtheria,2224
2010,15,Tetanus,2224
2010,15,Pertussis,2118
2010,15,Polio,170
2010,15,Human Papilloma Virus,2763
2010,15,Varicella,1135
2010,15,Measles,137
2010,15,Mumps,137
2010,15,Rubella,137
2010,15,Influenza,2151
2010,15,Rotavirus,0
2010,15,Hib,
2010,15,Pneumococcal,42
2010,15,Hepatitis A,824
2010,15,Meningococcal,1553
2010,16,Hepatitis B,198
2010,16,Diphtheria,2171
2010,16,Tetanus,2171
2010,16,Pertussis,2075
2010,16,Polio,179
2010,16,Human Papilloma Virus,2608
2010,16,Varicella,1080
2010,16,Measles,162
2010,16,Mumps,160
2010,16,Rubella,161
2010,16,Influenza,2049
2010,16,Rotavirus,0
2010,16,Hib,11
2010,16,Pneumococcal,22
2010,16,Hepatitis A,944
2010,16,Meningococcal,1624
2010,17,Hepatitis B,195
2010,17,Diphtheria,1967
2010,17,Tetanus,1967
2010,17,Pertussis,1893
2010,17,Polio,176
2010,17,Human Papilloma Virus,2259
2010,17,Varicella,817
2010,17,Measles,154
2010,17,Mumps,153
2010,17,Rubella,153
2010,17,Influenza,1812
2010,17,Rotavirus,0
2010,17,Hib,
2010,17,Pneumococcal,27
2010,17,Hepatitis A,755
2010,17,Meningococcal,1396
2010,18,Hepatitis B,97
2010,18,Diphtheria,741
2010,18,Tetanus,741
2010,18,Pertussis,705
2010,18,Polio,61
2010,18,Human Papilloma Virus,934
2010,18,Varicella,289
2010,18,Measles,53
2010,18,Mumps,52
2010,18,Rubella,52
2010,18,Influenza,815
2010,18,Rotavirus,0
2010,18,Hib,
2010,18,Pneumococcal,
2010,18,Hepatitis A,275
2010,18,Meningococcal,487
2010,19,Hepatitis B,21
2010,19,Diphtheria,229
2010,19,Tetanus,229
2010,19,Pertussis,217
2010,19,Polio,
2010,19,Human Papilloma Virus,238
2010,19,Varicella,66
2010,19,Measles,
2010,19,Mumps,
2010,19,Rubella,
2010,19,Influenza,339
2010,19,Rotavirus,0
2010,19,Hib,
2010,19,Pneumococcal,
2010,19,Hepatitis A,48
2010,19,Meningococcal,116
2010,20,Hepatitis B,20
2010,20,Diphtheria,122
2010,20,Tetanus,122
2010,20,Pertussis,115
2010,20,Polio,
2010,20,Human Papilloma Virus,107
2010,20,Varicella,11
2010,20,Measles,
2010,20,Mumps,
2010,20,Rubella,
2010,20,Influenza,177
2010,20,Rotavirus,0
2010,20,Hib,0
2010,20,Pneumococcal,0
2010,20,Hepatitis A,22
2010,20,Meningococcal,51
2010,Unknown,Hepatitis B,0
2010,Unknown,Diphtheria,0
2010,Unknown,Tetanus,0
2010,Unknown,Pertussis,0
2010,Unknown,Polio,0
2010,Unknown,Human Papilloma Virus,0
2010,Unknown,Varicella,0
2010,Unknown,Measles,0
2010,Unknown,Mumps,0
2010,Unknown,Rubella,0
2010,Unknown,Influenza,0
2010,Unknown,Rotavirus,0
2010,Unknown,Hib,0
2010,Unknown,Pneumococcal,0
2010,Unknown,Hepatitis A,0
2010,Unknown,Meningococcal,0
2010,0,Hepatitis B,50120
2010,0,Diphtheria,54249
2010,0,Tetanus,54249
2010,0,Pertussis,54222
2010,0,Polio,53426
2010,0,Human Papilloma Virus,0
2010,0,Varicella,0
2010,0,Measles,0
2010,0,Mumps,0
2010,0,Rubella,0
2010,0,Influenza,3710
2010,0,Rotavirus,47049
2010,0,Hib,53773
2010,0,Pneumococcal,51743
2010,0,Hepatitis A,0
2010,0,Meningococcal,0
2010,1,Hepatitis B,3540
2010,1,Diphtheria,12383
2010,1,Tetanus,12383
2010,1,Pertussis,12368
2010,1,Polio,5879
2010,1,Human Papilloma Virus,0
2010,1,Varicella,9624
2010,1,Measles,9822
2010,1,Mumps,9820
2010,1,Rubella,9828
2010,1,Influenza,7017
2010,1,Rotavirus,0
2010,1,Hib,12336
2010,1,Pneumococcal,12395
2010,1,Hepatitis A,11669
2010,1,Meningococcal,0
2010,2,Hepatitis B,704
2010,2,Diphtheria,2606
2010,2,Tetanus,2606
2010,2,Pertussis,2600
2010,2,Polio,1024
2010,2,Human Papilloma Virus,0
2010,2,Varicella,1070
2010,2,Measles,941
2010,2,Mumps,941
2010,2,Rubella,942
2010,2,Influenza,3621
2010,2,Rotavirus,0
2010,2,Hib,2702
2010,2,Pneumococcal,3716
2010,2,Hepatitis A,5754
2010,2,Meningococcal,48
2010,3,Hepatitis B,552
2010,3,Diphtheria,1291
2010,3,Tetanus,1291
2010,3,Pertussis,1288
2010,3,Polio,710
2010,3,Human Papilloma Virus,0
2010,3,Varicella,829
2010,3,Measles,625
2010,3,Mumps,625
2010,3,Rubella,626
2010,3,Influenza,2838
2010,3,Rotavirus,0
2010,3,Hib,2135
2010,3,Pneumococcal,3321
2010,3,Hepatitis A,2326
2010,3,Meningococcal,25
2010,4,Hepatitis B,635
2010,4,Diphtheria,9886
2010,4,Tetanus,9886
2010,4,Pertussis,9873
2010,4,Polio,9691
2010,4,Human Papilloma Virus,0
2010,4,Varicella,8988
2010,4,Measles,9750
2010,4,Mumps,9748
2010,4,Rubella,9748
2010,4,Influenza,2863
2010,4,Rotavirus,0
2010,4,Hib,1484
2010,4,Pneumococcal,3472
2010,4,Hepatitis A,2106
2010,4,Meningococcal,34
2010,5,Hepatitis B,627
2010,5,Diphtheria,3278
2010,5,Tetanus,3278
2010,5,Pertussis,3277
2010,5,Polio,3104
2010,5,Human Papilloma Virus,0
2010,5,Varicella,3125
2010,5,Measles,3180
2010,5,Mumps,3179
2010,5,Rubella,3181
2010,5,Influenza,2130
2010,5,Rotavirus,0
2010,5,Hib,257
2010,5,Pneumococcal,521
2010,5,Hepatitis A,1670
2010,5,Meningococcal,27
2010,6,Hepatitis B,433
2010,6,Diphtheria,927
2010,6,Tetanus,927
2010,6,Pertussis,916
2010,6,Polio,846
2010,6,Human Papilloma Virus,0
2010,6,Varicella,1225
2010,6,Measles,783
2010,6,Mumps,783
2010,6,Rubella,783
2010,6,Influenza,2324
2010,6,Rotavirus,0
2010,6,Hib,48
2010,6,Pneumococcal,96
2010,6,Hepatitis A,1227
2010,6,Meningococcal,22
2010,7,Hepatitis B,434
2010,7,Diphtheria,775
2010,7,Tetanus,775
2010,7,Pertussis,638
2010,7,Polio,538
2010,7,Human Papilloma Virus,0
2010,7,Varicella,956
2010,7,Measles,487
2010,7,Mumps,487
2010,7,Rubella,487
2010,7,Influenza,1754
2010,7,Rotavirus,0
2010,7,Hib,17
2010,7,Pneumococcal,45
2010,7,Hepatitis A,1050
2010,7,Meningococcal,35
2010,8,Hepatitis B,613
2010,8,Diphtheria,816
2010,8,Tetanus,816
2010,8,Pertussis,625
2010,8,Polio,553
2010,8,Human Papilloma Virus,0
2010,8,Varicella,1075
2010,8,Measles,480
2010,8,Mumps,480
2010,8,Rubella,480
2010,8,Influenza,1549
2010,8,Rotavirus,0
2010,8,Hib,19
2010,8,Pneumococcal,39
2010,8,Hepatitis A,1095
2010,8,Meningococcal,24
2010,9,Hepatitis B,686
2010,9,Diphtheria,1048
2010,9,Tetanus,1048
2010,9,Pertussis,850
2010,9,Polio,431
2010,9,Human Papilloma Virus,1207
2010,9,Varicella,1403
2010,9,Measles,411
2010,9,Mumps,411
2010,9,Rubella,411
2010,9,Influenza,1513
2010,9,Rotavirus,0
2010,9,Hib,20
2010,9,Pneumococcal,32
2010,9,Hepatitis A,1189
2010,9,Meningococcal,71
2010,10,Hepatitis B,956
2010,10,Diphtheria,2199
2010,10,Tetanus,2199
2010,10,Pertussis,1958
2010,10,Polio,544
2010,10,Human Papilloma Virus,1832
2010,10,Varicella,1698
2010,10,Measles,501
2010,10,Mumps,501
2010,10,Rubella,501
2010,10,Influenza,1526
2010,10,Rotavirus,0
2010,10,Hib,19
2010,10,Pneumococcal,36
2010,10,Hepatitis A,1447
2010,10,Meningococcal,288
2010,11,Hepatitis B,1196
2010,11,Diphtheria,6954
2010,11,Tetanus,6954
2010,11,Pertussis,6130
2010,11,Polio,530
2010,11,Human Papilloma Virus,5953
2010,11,Varicella,2343
2010,11,Measles,486
2010,11,Mumps,486
2010,11,Rubella,487
2010,11,Influenza,1956
2010,11,Rotavirus,0
2010,11,Hib,17
2010,11,Pneumococcal,53
2010,11,Hepatitis A,1747
2010,11,Meningococcal,5747
2010,12,Hepatitis B,1648
2010,12,Diphtheria,6081
2010,12,Tetanus,6081
2010,12,Pertussis,5080
2010,12,Polio,582
2010,12,Human Papilloma Virus,6270
2010,12,Varicella,2428
2010,12,Measles,548
2010,12,Mumps,548
2010,12,Rubella,548
2010,12,Influenza,1925
2010,12,Rotavirus,0
2010,12,Hib,20
2010,12,Pneumococcal,52
2010,12,Hepatitis A,2106
2010,12,Meningococcal,5312
2010,13,Hepatitis B,1665
2010,13,Diphtheria,4946
2010,13,Tetanus,4946
2010,13,Pertussis,3992
2010,13,Polio,623
2010,13,Human Papilloma Virus,5693
2010,13,Varicella,2314
2010,13,Measles,609
2010,13,Mumps,608
2010,13,Rubella,609
2010,13,Influenza,1794
2010,13,Rotavirus,0
2010,13,Hib,16
2010,13,Pneumococcal,37
2010,13,Hepatitis A,2114
2010,13,Meningococcal,4443
2010,14,Hepatitis B,1770
2010,14,Diphtheria,5196
2010,14,Tetanus,5196
2010,14,Pertussis,4101
2010,14,Polio,664
2010,14,Human Papilloma Virus,5953
2010,14,Varicella,2586
2010,14,Measles,798
2010,14,Mumps,797
2010,14,Rubella,798
2010,14,Influenza,2527
2010,14,Rotavirus,0
2010,14,Hib,23
2010,14,Pneumococcal,38
2010,14,Hepatitis A,2359
2010,14,Meningococcal,4198
2010,15,Hepatitis B,1813
2010,15,Diphtheria,4528
2010,15,Tetanus,4528
2010,15,Pertussis,3398
2010,15,Polio,700
2010,15,Human Papilloma Virus,5551
2010,15,Varicella,2406
2010,15,Measles,857
2010,15,Mumps,857
2010,15,Rubella,858
2010,15,Influenza,2844
2010,15,Rotavirus,0
2010,15,Hib,18
2010,15,Pneumococcal,32
2010,15,Hepatitis A,2684
2010,15,Meningococcal,3831
2010,16,Hepatitis B,1826
2010,16,Diphtheria,4374
2010,16,Tetanus,4374
2010,16,Pertussis,3323
2010,16,Polio,709
2010,16,Human Papilloma Virus,5124
2010,16,Varicella,2186
2010,16,Measles,958
2010,16,Mumps,956
2010,16,Rubella,956
2010,16,Influenza,2756
2010,16,Rotavirus,0
2010,16,Hib,21
2010,16,Pneumococcal,34
2010,16,Hepatitis A,2718
2010,16,Meningococcal,3864
2010,17,Hepatitis B,1721
2010,17,Diphtheria,3921
2010,17,Tetanus,3921
2010,17,Pertussis,3053
2010,17,Polio,866
2010,17,Human Papilloma Virus,4538
2010,17,Varicella,1928
2010,17,Measles,1042
2010,17,Mumps,1042
2010,17,Rubella,1044
2010,17,Influenza,2484
2010,17,Rotavirus,0
2010,17,Hib,
2010,17,Pneumococcal,34
2010,17,Hepatitis A,2455
2010,17,Meningococcal,3129
2010,18,Hepatitis B,1750
2010,18,Diphtheria,2730
2010,18,Tetanus,2730
2010,18,Pertussis,2123
2010,18,Polio,1152
2010,18,Human Papilloma Virus,2880
2010,18,Varicella,1333
2010,18,Measles,1311
2010,18,Mumps,1311
2010,18,Rubella,1311
2010,18,Influenza,1314
2010,18,Rotavirus,0
2010,18,Hib,
2010,18,Pneumococcal,17
2010,18,Hepatitis A,1867
2010,18,Meningococcal,1863
2010,19,Hepatitis B,0
2010,19,Diphtheria,0
2010,19,Tetanus,0
2010,19,Pertussis,0
2010,19,Polio,0
2010,19,Human Papilloma Virus,0
2010,19,Varicella,0
2010,19,Measles,0
2010,19,Mumps,0
2010,19,Rubella,0
2010,19,Influenza,0
2010,19,Rotavirus,0
2010,19,Hib,0
2010,19,Pneumococcal,0
2010,19,Hepatitis A,0
2010,19,Meningococcal,0
2010,20,Hepatitis B,0
2010,20,Diphtheria,0
2010,20,Tetanus,0
2010,20,Pertussis,0
2010,20,Polio,0
2010,20,Human Papilloma Virus,0
2010,20,Varicella,0
2010,20,Measles,0
2010,20,Mumps,0
2010,20,Rubella,0
2010,20,Influenza,0
2010,20,Rotavirus,0
2010,20,Hib,0
2010,20,Pneumococcal,0
2010,20,Hepatitis A,0
2010,20,Meningococcal,0
2010,Unknown,Hepatitis B,0
2010,Unknown,Diphtheria,0
2010,Unknown,Tetanus,0
2010,Unknown,Pertussis,0
2010,Unknown,Polio,0
2010,Unknown,Human Papilloma Virus,0
2010,Unknown,Varicella,0
2010,Unknown,Measles,0
2010,Unknown,Mumps,0
2010,Unknown,Rubella,0
2010,Unknown,Influenza,0
2010,Unknown,Rotavirus,0
2010,Unknown,Hib,0
2010,Unknown,Pneumococcal,0
2010,Unknown,Hepatitis A,0
2010,Unknown,Meningococcal,0
2010,0,Hepatitis B,186572
2010,0,Diphtheria,247226
2010,0,Tetanus,247226
2010,0,Pertussis,246874
2010,0,Polio,242647
2010,0,Human Papilloma Virus,0
2010,0,Varicella,0
2010,0,Measles,0
2010,0,Mumps,0
2010,0,Rubella,0
2010,0,Influenza,49732
2010,0,Rotavirus,203618
2010,0,Hib,246037
2010,0,Pneumococcal,243576
2010,0,Hepatitis A,0
2010,0,Meningococcal,0
2010,1,Hepatitis B,48439
2010,1,Diphtheria,145377
2010,1,Tetanus,145377
2010,1,Pertussis,145015
2010,1,Polio,75682
2010,1,Human Papilloma Virus,0
2010,1,Varicella,112123
2010,1,Measles,113941
2010,1,Mumps,113903
2010,1,Rubella,114065
2010,1,Influenza,103379
2010,1,Rotavirus,0
2010,1,Hib,145366
2010,1,Pneumococcal,155069
2010,1,Hepatitis A,139265
2010,1,Meningococcal,0
2010,2,Hepatitis B,5151
2010,2,Diphtheria,26361
2010,2,Tetanus,26361
2010,2,Pertussis,26215
2010,2,Polio,9062
2010,2,Human Papilloma Virus,0
2010,2,Varicella,7980
2010,2,Measles,7400
2010,2,Mumps,7386
2010,2,Rubella,7422
2010,2,Influenza,58135
2010,2,Rotavirus,0
2010,2,Hib,27122
2010,2,Pneumococcal,46855
2010,2,Hepatitis A,66867
2010,2,Meningococcal,487
2010,3,Hepatitis B,2987
2010,3,Diphtheria,8537
2010,3,Tetanus,8537
2010,3,Pertussis,8447
2010,3,Polio,4797
2010,3,Human Papilloma Virus,0
2010,3,Varicella,5027
2010,3,Measles,4297
2010,3,Mumps,4289
2010,3,Rubella,4312
2010,3,Influenza,45464
2010,3,Rotavirus,0
2010,3,Hib,19333
2010,3,Pneumococcal,39650
2010,3,Hepatitis A,16974
2010,3,Meningococcal,317
2010,4,Hepatitis B,3259
2010,4,Diphtheria,94589
2010,4,Tetanus,94589
2010,4,Pertussis,94434
2010,4,Polio,91995
2010,4,Human Papilloma Virus,0
2010,4,Varicella,85791
2010,4,Measles,90824
2010,4,Mumps,90722
2010,4,Rubella,90765
2010,4,Influenza,42994
2010,4,Rotavirus,0
2010,4,Hib,12154
2010,4,Pneumococcal,37112
2010,4,Hepatitis A,9807
2010,4,Meningococcal,359
2010,5,Hepatitis B,1911
2010,5,Diphtheria,15817
2010,5,Tetanus,15817
2010,5,Pertussis,15755
2010,5,Polio,14789
2010,5,Human Papilloma Virus,0
2010,5,Varicella,15108
2010,5,Measles,14214
2010,5,Mumps,14182
2010,5,Rubella,14197
2010,5,Influenza,31464
2010,5,Rotavirus,0
2010,5,Hib,1545
2010,5,Pneumococcal,4956
2010,5,Hepatitis A,5779
2010,5,Meningococcal,248
2010,6,Hepatitis B,1003
2010,6,Diphtheria,2725
2010,6,Tetanus,2725
2010,6,Pertussis,2697
2010,6,Polio,2200
2010,6,Human Papilloma Virus,0
2010,6,Varicella,3570
2010,6,Measles,1764
2010,6,Mumps,1760
2010,6,Rubella,1760
2010,6,Influenza,28080
2010,6,Rotavirus,0
2010,6,Hib,353
2010,6,Pneumococcal,588
2010,6,Hepatitis A,3371
2010,6,Meningococcal,148
2010,7,Hepatitis B,652
2010,7,Diphtheria,2353
2010,7,Tetanus,2353
2010,7,Pertussis,2140
2010,7,Polio,927
2010,7,Human Papilloma Virus,0
2010,7,Varicella,2306
2010,7,Measles,813
2010,7,Mumps,812
2010,7,Rubella,812
2010,7,Influenza,22365
2010,7,Rotavirus,0
2010,7,Hib,188
2010,7,Pneumococcal,245
2010,7,Hepatitis A,2255
2010,7,Meningococcal,139
2010,8,Hepatitis B,1925
2010,8,Diphtheria,4880
2010,8,Tetanus,4880
2010,8,Pertussis,4666
2010,8,Polio,2733
2010,8,Human Papilloma Virus,0
2010,8,Varicella,4155
2010,8,Measles,1852
2010,8,Mumps,1846
2010,8,Rubella,1851
2010,8,Influenza,21898
2010,8,Rotavirus,0
2010,8,Hib,2161
2010,8,Pneumococcal,2437
2010,8,Hepatitis A,3171
2010,8,Meningococcal,580
2010,9,Hepatitis B,695
2010,9,Diphtheria,3900
2010,9,Tetanus,3900
2010,9,Pertussis,3606
2010,9,Polio,681
2010,9,Human Papilloma Virus,4776
2010,9,Varicella,4932
2010,9,Measles,621
2010,9,Mumps,619
2010,9,Rubella,622
2010,9,Influenza,17687
2010,9,Rotavirus,0
2010,9,Hib,178
2010,9,Pneumococcal,252
2010,9,Hepatitis A,2078
2010,9,Meningococcal,347
2010,10,Hepatitis B,846
2010,10,Diphtheria,14198
2010,10,Tetanus,14198
2010,10,Pertussis,13775
2010,10,Polio,889
2010,10,Human Papilloma Virus,7352
2010,10,Varicella,6015
2010,10,Measles,685
2010,10,Mumps,683
2010,10,Rubella,685
2010,10,Influenza,16242
2010,10,Rotavirus,0
2010,10,Hib,285
2010,10,Pneumococcal,370
2010,10,Hepatitis A,2200
2010,10,Meningococcal,1763
2010,11,Hepatitis B,983
2010,11,Diphtheria,39844
2010,11,Tetanus,39844
2010,11,Pertussis,38856
2010,11,Polio,1037
2010,11,Human Papilloma Virus,30939
2010,11,Varicella,10052
2010,11,Measles,996
2010,11,Mumps,994
2010,11,Rubella,1001
2010,11,Influenza,18122
2010,11,Rotavirus,0
2010,11,Hib,226
2010,11,Pneumococcal,365
2010,11,Hepatitis A,3138
2010,11,Meningococcal,37327
2010,12,Hepatitis B,1237
2010,12,Diphtheria,24770
2010,12,Tetanus,24770
2010,12,Pertussis,24021
2010,12,Polio,1044
2010,12,Human Papilloma Virus,27949
2010,12,Varicella,9572
2010,12,Measles,872
2010,12,Mumps,870
2010,12,Rubella,875
2010,12,Influenza,16408
2010,12,Rotavirus,0
2010,12,Hib,172
2010,12,Pneumococcal,228
2010,12,Hepatitis A,3670
2010,12,Meningococcal,21678
2010,13,Hepatitis B,1085
2010,13,Diphtheria,16656
2010,13,Tetanus,16656
2010,13,Pertussis,16077
2010,13,Polio,923
2010,13,Human Papilloma Virus,23216
2010,13,Varicella,7982
2010,13,Measles,845
2010,13,Mumps,844
2010,13,Rubella,845
2010,13,Influenza,15303
2010,13,Rotavirus,0
2010,13,Hib,134
2010,13,Pneumococcal,164
2010,13,Hepatitis A,3860
2010,13,Meningococcal,13470
2010,14,Hepatitis B,1089
2010,14,Diphtheria,14391
2010,14,Tetanus,14391
2010,14,Pertussis,13845
2010,14,Polio,908
2010,14,Human Papilloma Virus,20692
2010,14,Varicella,7467
2010,14,Measles,884
2010,14,Mumps,883
2010,14,Rubella,884
2010,14,Influenza,14237
2010,14,Rotavirus,0
2010,14,Hib,149
2010,14,Pneumococcal,166
2010,14,Hepatitis A,4572
2010,14,Meningococcal,10748
2010,15,Hepatitis B,1069
2010,15,Diphtheria,12415
2010,15,Tetanus,12415
2010,15,Pertussis,11920
2010,15,Polio,905
2010,15,Human Papilloma Virus,18332
2010,15,Varicella,6379
2010,15,Measles,741
2010,15,Mumps,737
2010,15,Rubella,740
2010,15,Influenza,13541
2010,15,Rotavirus,0
2010,15,Hib,125
2010,15,Pneumococcal,125
2010,15,Hepatitis A,4678
2010,15,Meningococcal,8798
2010,16,Hepatitis B,1035
2010,16,Diphtheria,12530
2010,16,Tetanus,12530
2010,16,Pertussis,12102
2010,16,Polio,965
2010,16,Human Papilloma Virus,16484
2010,16,Varicella,5507
2010,16,Measles,710
2010,16,Mumps,704
2010,16,Rubella,707
2010,16,Influenza,12530
2010,16,Rotavirus,0
2010,16,Hib,82
2010,16,Pneumococcal,121
2010,16,Hepatitis A,4789
2010,16,Meningococcal,9555
2010,17,Hepatitis B,1004
2010,17,Diphtheria,10598
2010,17,Tetanus,10598
2010,17,Pertussis,10241
2010,17,Polio,812
2010,17,Human Papilloma Virus,13688
2010,17,Varicella,4154
2010,17,Measles,610
2010,17,Mumps,607
2010,17,Rubella,607
2010,17,Influenza,10247
2010,17,Rotavirus,0
2010,17,Hib,141
2010,17,Pneumococcal,125
2010,17,Hepatitis A,4081
2010,17,Meningococcal,7713
2010,18,Hepatitis B,545
2010,18,Diphtheria,3708
2010,18,Tetanus,3708
2010,18,Pertussis,3580
2010,18,Polio,260
2010,18,Human Papilloma Virus,5301
2010,18,Varicella,1323
2010,18,Measles,277
2010,18,Mumps,277
2010,18,Rubella,277
2010,18,Influenza,4270
2010,18,Rotavirus,0
2010,18,Hib,20
2010,18,Pneumococcal,56
2010,18,Hepatitis A,1385
2010,18,Meningococcal,2563
2010,19,Hepatitis B,165
2010,19,Diphtheria,921
2010,19,Tetanus,921
2010,19,Pertussis,886
2010,19,Polio,61
2010,19,Human Papilloma Virus,1286
2010,19,Varicella,259
2010,19,Measles,54
2010,19,Mumps,53
2010,19,Rubella,53
2010,19,Influenza,1332
2010,19,Rotavirus,0
2010,19,Hib,22
2010,19,Pneumococcal,34
2010,19,Hepatitis A,219
2010,19,Meningococcal,525
2010,20,Hepatitis B,905
2010,20,Diphtheria,2140
2010,20,Tetanus,2140
2010,20,Pertussis,2113
2010,20,Polio,1130
2010,20,Human Papilloma Virus,1038
2010,20,Varicella,805
2010,20,Measles,595
2010,20,Mumps,593
2010,20,Rubella,595
2010,20,Influenza,2129
2010,20,Rotavirus,0
2010,20,Hib,1064
2010,20,Pneumococcal,1293
2010,20,Hepatitis A,745
2010,20,Meningococcal,506
2010,Unknown,Hepatitis B,490
2010,Unknown,Diphtheria,717
2010,Unknown,Tetanus,717
2010,Unknown,Pertussis,712
2010,Unknown,Polio,643
2010,Unknown,Human Papilloma Virus,49
2010,Unknown,Varicella,73
2010,Unknown,Measles,54
2010,Unknown,Mumps,54
2010,Unknown,Rubella,55
2010,Unknown,Influenza,204
2010,Unknown,Rotavirus,0
2010,Unknown,Hib,646
2010,Unknown,Pneumococcal,650
2010,Unknown,Hepatitis A,76
2010,Unknown,Meningococcal,30
2010,0,Hepatitis B,98
2010,0,Diphtheria,135
2010,0,Tetanus,135
2010,0,Pertussis,135
2010,0,Polio,134
2010,0,Human Papilloma Virus,0
2010,0,Varicella,0
2010,0,Measles,0
2010,0,Mumps,0
2010,0,Rubella,0
2010,0,Influenza,31
2010,0,Rotavirus,94
2010,0,Hib,138
2010,0,Pneumococcal,130
2010,0,Hepatitis A,0
2010,0,Meningococcal,0
2010,1,Hepatitis B,37
2010,1,Diphtheria,159
2010,1,Tetanus,159
2010,1,Pertussis,159
2010,1,Polio,71
2010,1,Human Papilloma Virus,0
2010,1,Varicella,162
2010,1,Measles,148
2010,1,Mumps,148
2010,1,Rubella,148
2010,1,Influenza,126
2010,1,Rotavirus,0
2010,1,Hib,166
2010,1,Pneumococcal,195
2010,1,Hepatitis A,218
2010,1,Meningococcal,0
2010,2,Hepatitis B,30
2010,2,Diphtheria,73
2010,2,Tetanus,73
2010,2,Pertussis,71
2010,2,Polio,48
2010,2,Human Papilloma Virus,0
2010,2,Varicella,42
2010,2,Measles,23
2010,2,Mumps,23
2010,2,Rubella,23
2010,2,Influenza,100
2010,2,Rotavirus,0
2010,2,Hib,70
2010,2,Pneumococcal,105
2010,2,Hepatitis A,125
2010,2,Meningococcal,
2010,3,Hepatitis B,40
2010,3,Diphtheria,62
2010,3,Tetanus,62
2010,3,Pertussis,62
2010,3,Polio,48
2010,3,Human Papilloma Virus,0
2010,3,Varicella,38
2010,3,Measles,29
2010,3,Mumps,29
2010,3,Rubella,29
2010,3,Influenza,140
2010,3,Rotavirus,0
2010,3,Hib,84
2010,3,Pneumococcal,158
2010,3,Hepatitis A,99
2010,3,Meningococcal,
2010,4,Hepatitis B,58
2010,4,Diphtheria,571
2010,4,Tetanus,571
2010,4,Pertussis,570
2010,4,Polio,551
2010,4,Human Papilloma Virus,0
2010,4,Varicella,504
2010,4,Measles,536
2010,4,Mumps,536
2010,4,Rubella,536
2010,4,Influenza,298
2010,4,Rotavirus,0
2010,4,Hib,97
2010,4,Pneumococcal,292
2010,4,Hepatitis A,134
2010,4,Meningococcal,
2010,5,Hepatitis B,54
2010,5,Diphtheria,164
2010,5,Tetanus,164
2010,5,Pertussis,160
2010,5,Polio,153
2010,5,Human Papilloma Virus,0
2010,5,Varicella,125
2010,5,Measles,108
2010,5,Mumps,108
2010,5,Rubella,108
2010,5,Influenza,282
2010,5,Rotavirus,0
2010,5,Hib,11
2010,5,Pneumococcal,34
2010,5,Hepatitis A,108
2010,5,Meningococcal,
2010,6,Hepatitis B,61
2010,6,Diphtheria,98
2010,6,Tetanus,98
2010,6,Pertussis,97
2010,6,Polio,96
2010,6,Human Papilloma Virus,0
2010,6,Varicella,97
2010,6,Measles,45
2010,6,Mumps,45
2010,6,Rubella,45
2010,6,Influenza,415
2010,6,Rotavirus,0
2010,6,Hib,14
2010,6,Pneumococcal,18
2010,6,Hepatitis A,108
2010,6,Meningococcal,
2010,7,Hepatitis B,49
2010,7,Diphtheria,109
2010,7,Tetanus,109
2010,7,Pertussis,92
2010,7,Polio,53
2010,7,Human Papilloma Virus,0
2010,7,Varicella,96
2010,7,Measles,37
2010,7,Mumps,37
2010,7,Rubella,37
2010,7,Influenza,395
2010,7,Rotavirus,0
2010,7,Hib,
2010,7,Pneumococcal,
2010,7,Hepatitis A,108
2010,7,Meningococcal,
2010,8,Hepatitis B,66
2010,8,Diphtheria,114
2010,8,Tetanus,114
